peak_order,sample_index,milliseconds,timestamp
68674,11809315,59046575.0,2022-12-13 07:58:19.575000
68675,11809391,59046955.0,2022-12-13 07:58:19.955000
68676,11809457,59047285.0,2022-12-13 07:58:20.285000
68677,11809543,59047715.0,2022-12-13 07:58:20.715000
68678,11809623,59048115.0,2022-12-13 07:58:21.115000
68679,11809690,59048450.0,2022-12-13 07:58:21.450000
68680,11809783,59048915.0,2022-12-13 07:58:21.915000
68681,11809858,59049290.0,2022-12-13 07:58:22.290000
68682,11809929,59049645.0,2022-12-13 07:58:22.645000
68683,11810056,59050280.0,2022-12-13 07:58:23.280000
68684,11810142,59050710.0,2022-12-13 07:58:23.710000
68685,11810214,59051070.0,2022-12-13 07:58:24.070000
68686,11810295,59051475.0,2022-12-13 07:58:24.475000
68687,11810381,59051905.0,2022-12-13 07:58:24.905000
68688,11810463,59052315.0,2022-12-13 07:58:25.315000
68689,11810606,59053030.0,2022-12-13 07:58:26.030000
68690,11810734,59053670.0,2022-12-13 07:58:26.670000
68691,11810866,59054330.0,2022-12-13 07:58:27.330000
68692,11810937,59054685.0,2022-12-13 07:58:27.685000
68693,11811108,59055540.0,2022-12-13 07:58:28.540000
68694,11811228,59056140.0,2022-12-13 07:58:29.140000
68695,11811299,59056495.0,2022-12-13 07:58:29.495000
68696,11811378,59056890.0,2022-12-13 07:58:29.890000
68697,11811448,59057240.0,2022-12-13 07:58:30.240000
68698,11811538,59057690.0,2022-12-13 07:58:30.690000
68699,11811648,59058240.0,2022-12-13 07:58:31.240000
68700,11811750,59058750.0,2022-12-13 07:58:31.750000
68701,11811846,59059230.0,2022-12-13 07:58:32.230000
68702,11811922,59059610.0,2022-12-13 07:58:32.610000
68703,11811991,59059955.0,2022-12-13 07:58:32.955000
68704,11812088,59060440.0,2022-12-13 07:58:33.440000
68705,11812160,59060800.0,2022-12-13 07:58:33.800000
68706,11812272,59061360.0,2022-12-13 07:58:34.360000
68707,11812371,59061855.0,2022-12-13 07:58:34.855000
68708,11812445,59062225.0,2022-12-13 07:58:35.225000
68709,11812516,59062580.0,2022-12-13 07:58:35.580000
68710,11812603,59063015.0,2022-12-13 07:58:36.015000
68711,11812667,59063335.0,2022-12-13 07:58:36.335000
68712,11812761,59063805.0,2022-12-13 07:58:36.805000
68713,11812865,59064325.0,2022-12-13 07:58:37.325000
68714,11812944,59064720.0,2022-12-13 07:58:37.720000
68715,11813069,59065345.0,2022-12-13 07:58:38.345000
68716,11813175,59065875.0,2022-12-13 07:58:38.875000
68717,11813311,59066555.0,2022-12-13 07:58:39.555000
68718,11813380,59066900.0,2022-12-13 07:58:39.900000
68719,11813463,59067315.0,2022-12-13 07:58:40.315000
68720,11813543,59067715.0,2022-12-13 07:58:40.715000
68721,11813627,59068135.0,2022-12-13 07:58:41.135000
68722,11813705,59068525.0,2022-12-13 07:58:41.525000
68723,11813778,59068890.0,2022-12-13 07:58:41.890000
68724,11813870,59069350.0,2022-12-13 07:58:42.350000
68725,11813940,59069700.0,2022-12-13 07:58:42.700000
68726,11814004,59070020.0,2022-12-13 07:58:43.020000
68727,11814091,59070455.0,2022-12-13 07:58:43.455000
68728,11814163,59070815.0,2022-12-13 07:58:43.815000
68729,11814268,59071340.0,2022-12-13 07:58:44.340000
68730,11814369,59071845.0,2022-12-13 07:58:44.845000
68731,11814447,59072235.0,2022-12-13 07:58:45.235000
68732,11814524,59072620.0,2022-12-13 07:58:45.620000
68733,11814595,59072975.0,2022-12-13 07:58:45.975000
68734,11814667,59073335.0,2022-12-13 07:58:46.335000
68735,11814755,59073775.0,2022-12-13 07:58:46.775000
68736,11814819,59074095.0,2022-12-13 07:58:47.095000
68737,11814894,59074470.0,2022-12-13 07:58:47.470000
68738,11815001,59075005.0,2022-12-13 07:58:48.005000
68739,11815076,59075380.0,2022-12-13 07:58:48.380000
68740,11815143,59075715.0,2022-12-13 07:58:48.715000
68741,11815220,59076100.0,2022-12-13 07:58:49.100000
68742,11815382,59076910.0,2022-12-13 07:58:49.910000
68743,11815474,59077370.0,2022-12-13 07:58:50.370000
68744,11815549,59077745.0,2022-12-13 07:58:50.745000
68745,11815617,59078085.0,2022-12-13 07:58:51.085000
68746,11815704,59078520.0,2022-12-13 07:58:51.520000
68747,11815771,59078855.0,2022-12-13 07:58:51.855000
68748,11815915,59079575.0,2022-12-13 07:58:52.575000
68749,11816079,59080395.0,2022-12-13 07:58:53.395000
68750,11816247,59081235.0,2022-12-13 07:58:54.235000
68751,11816319,59081595.0,2022-12-13 07:58:54.595000
68752,11816396,59081980.0,2022-12-13 07:58:54.980000
68753,11816533,59082665.0,2022-12-13 07:58:55.665000
68754,11816607,59083035.0,2022-12-13 07:58:56.035000
68755,11816684,59083420.0,2022-12-13 07:58:56.420000
68756,11816754,59083770.0,2022-12-13 07:58:56.770000
68757,11816831,59084155.0,2022-12-13 07:58:57.155000
68758,11816899,59084495.0,2022-12-13 07:58:57.495000
68759,11816968,59084840.0,2022-12-13 07:58:57.840000
68760,11817048,59085240.0,2022-12-13 07:58:58.240000
68761,11817147,59085735.0,2022-12-13 07:58:58.735000
68762,11817238,59086190.0,2022-12-13 07:58:59.190000
68763,11817309,59086545.0,2022-12-13 07:58:59.545000
68764,11817393,59086965.0,2022-12-13 07:58:59.965000
68765,11817478,59087390.0,2022-12-13 07:59:00.390000
68766,11817591,59087955.0,2022-12-13 07:59:00.955000
68767,11817675,59088375.0,2022-12-13 07:59:01.375000
68768,11817888,59089440.0,2022-12-13 07:59:02.440000
68769,11817980,59089900.0,2022-12-13 07:59:02.900000
68770,11818110,59090550.0,2022-12-13 07:59:03.550000
68771,11818184,59090920.0,2022-12-13 07:59:03.920000
68772,11818358,59091790.0,2022-12-13 07:59:04.790000
68773,11818436,59092180.0,2022-12-13 07:59:05.180000
68774,11818508,59092540.0,2022-12-13 07:59:05.540000
68775,11818621,59093105.0,2022-12-13 07:59:06.105000
68776,11818763,59093815.0,2022-12-13 07:59:06.815000
68777,11818854,59094270.0,2022-12-13 07:59:07.270000
68778,11819058,59095290.0,2022-12-13 07:59:08.290000
68779,11819143,59095715.0,2022-12-13 07:59:08.715000
68780,11819216,59096080.0,2022-12-13 07:59:09.080000
68781,11819294,59096470.0,2022-12-13 07:59:09.470000
68782,11819368,59096840.0,2022-12-13 07:59:09.840000
68783,11819495,59097475.0,2022-12-13 07:59:10.475000
68784,11819633,59098165.0,2022-12-13 07:59:11.165000
68785,11819764,59098820.0,2022-12-13 07:59:11.820000
68786,11819852,59099260.0,2022-12-13 07:59:12.260000
68787,11820000,59100000.0,2022-12-13 07:59:13
68788,11820087,59100435.0,2022-12-13 07:59:13.435000
68789,11820192,59100960.0,2022-12-13 07:59:13.960000
68790,11820275,59101375.0,2022-12-13 07:59:14.375000
68791,11820361,59101805.0,2022-12-13 07:59:14.805000
68792,11820431,59102155.0,2022-12-13 07:59:15.155000
68793,11820530,59102650.0,2022-12-13 07:59:15.650000
68794,11820616,59103080.0,2022-12-13 07:59:16.080000
68795,11820694,59103470.0,2022-12-13 07:59:16.470000
68796,11820763,59103815.0,2022-12-13 07:59:16.815000
68797,11820862,59104310.0,2022-12-13 07:59:17.310000
68798,11820973,59104865.0,2022-12-13 07:59:17.865000
68799,11821040,59105200.0,2022-12-13 07:59:18.200000
68800,11821190,59105950.0,2022-12-13 07:59:18.950000
68801,11821310,59106550.0,2022-12-13 07:59:19.550000
68802,11821399,59106995.0,2022-12-13 07:59:19.995000
68803,11821473,59107365.0,2022-12-13 07:59:20.365000
68804,11821563,59107815.0,2022-12-13 07:59:20.815000
68805,11821632,59108160.0,2022-12-13 07:59:21.160000
68806,11821717,59108585.0,2022-12-13 07:59:21.585000
68807,11821813,59109065.0,2022-12-13 07:59:22.065000
68808,11821891,59109455.0,2022-12-13 07:59:22.455000
68809,11822028,59110140.0,2022-12-13 07:59:23.140000
68810,11822158,59110790.0,2022-12-13 07:59:23.790000
68811,11822234,59111170.0,2022-12-13 07:59:24.170000
68812,11822327,59111635.0,2022-12-13 07:59:24.635000
68813,11822394,59111970.0,2022-12-13 07:59:24.970000
68814,11822468,59112340.0,2022-12-13 07:59:25.340000
68815,11822559,59112795.0,2022-12-13 07:59:25.795000
68816,11822644,59113220.0,2022-12-13 07:59:26.220000
68817,11822722,59113610.0,2022-12-13 07:59:26.610000
68818,11822794,59113970.0,2022-12-13 07:59:26.970000
68819,11822884,59114420.0,2022-12-13 07:59:27.420000
68820,11822980,59114900.0,2022-12-13 07:59:27.900000
68821,11823090,59115450.0,2022-12-13 07:59:28.450000
68822,11823172,59115860.0,2022-12-13 07:59:28.860000
68823,11823264,59116320.0,2022-12-13 07:59:29.320000
68824,11823380,59116900.0,2022-12-13 07:59:29.900000
68825,11823453,59117265.0,2022-12-13 07:59:30.265000
68826,11823566,59117830.0,2022-12-13 07:59:30.830000
68827,11823644,59118220.0,2022-12-13 07:59:31.220000
68828,11823738,59118690.0,2022-12-13 07:59:31.690000
68829,11823804,59119020.0,2022-12-13 07:59:32.020000
68830,11823892,59119460.0,2022-12-13 07:59:32.460000
68831,11823958,59119790.0,2022-12-13 07:59:32.790000
68832,11824049,59120245.0,2022-12-13 07:59:33.245000
68833,11824148,59120740.0,2022-12-13 07:59:33.740000
68834,11824219,59121095.0,2022-12-13 07:59:34.095000
68835,11824360,59121800.0,2022-12-13 07:59:34.800000
68836,11824468,59122340.0,2022-12-13 07:59:35.340000
68837,11824542,59122710.0,2022-12-13 07:59:35.710000
68838,11824682,59123410.0,2022-12-13 07:59:36.410000
68839,11824795,59123975.0,2022-12-13 07:59:36.975000
68840,11824868,59124340.0,2022-12-13 07:59:37.340000
68841,11824968,59124840.0,2022-12-13 07:59:37.840000
68842,11825100,59125500.0,2022-12-13 07:59:38.500000
68843,11825169,59125845.0,2022-12-13 07:59:38.845000
68844,11825255,59126275.0,2022-12-13 07:59:39.275000
68845,11825338,59126690.0,2022-12-13 07:59:39.690000
68846,11825421,59127105.0,2022-12-13 07:59:40.105000
68847,11825514,59127570.0,2022-12-13 07:59:40.570000
68848,11825593,59127965.0,2022-12-13 07:59:40.965000
68849,11825677,59128385.0,2022-12-13 07:59:41.385000
68850,11825799,59128995.0,2022-12-13 07:59:41.995000
68851,11825895,59129475.0,2022-12-13 07:59:42.475000
68852,11825964,59129820.0,2022-12-13 07:59:42.820000
68853,11826065,59130325.0,2022-12-13 07:59:43.325000
68854,11826149,59130745.0,2022-12-13 07:59:43.745000
68855,11826221,59131105.0,2022-12-13 07:59:44.105000
68856,11826299,59131495.0,2022-12-13 07:59:44.495000
68857,11826377,59131885.0,2022-12-13 07:59:44.885000
68858,11826501,59132505.0,2022-12-13 07:59:45.505000
68859,11826591,59132955.0,2022-12-13 07:59:45.955000
68860,11826670,59133350.0,2022-12-13 07:59:46.350000
68861,11826801,59134005.0,2022-12-13 07:59:47.005000
68862,11826885,59134425.0,2022-12-13 07:59:47.425000
68863,11826964,59134820.0,2022-12-13 07:59:47.820000
68864,11827052,59135260.0,2022-12-13 07:59:48.260000
68865,11827129,59135645.0,2022-12-13 07:59:48.645000
68866,11827220,59136100.0,2022-12-13 07:59:49.100000
68867,11827289,59136445.0,2022-12-13 07:59:49.445000
68868,11827371,59136855.0,2022-12-13 07:59:49.855000
68869,11827453,59137265.0,2022-12-13 07:59:50.265000
68870,11827559,59137795.0,2022-12-13 07:59:50.795000
68871,11827646,59138230.0,2022-12-13 07:59:51.230000
68872,11827719,59138595.0,2022-12-13 07:59:51.595000
68873,11827816,59139080.0,2022-12-13 07:59:52.080000
68874,11827902,59139510.0,2022-12-13 07:59:52.510000
68875,11827980,59139900.0,2022-12-13 07:59:52.900000
68876,11828058,59140290.0,2022-12-13 07:59:53.290000
68877,11828183,59140915.0,2022-12-13 07:59:53.915000
68878,11828301,59141505.0,2022-12-13 07:59:54.505000
68879,11828436,59142180.0,2022-12-13 07:59:55.180000
68880,11828509,59142545.0,2022-12-13 07:59:55.545000
68881,11828602,59143010.0,2022-12-13 07:59:56.010000
68882,11828780,59143900.0,2022-12-13 07:59:56.900000
68883,11828896,59144480.0,2022-12-13 07:59:57.480000
68884,11828996,59144980.0,2022-12-13 07:59:57.980000
68885,11829082,59145410.0,2022-12-13 07:59:58.410000
68886,11829232,59146160.0,2022-12-13 07:59:59.160000
68887,11829430,59147150.0,2022-12-13 08:00:00.150000
68888,11829525,59147625.0,2022-12-13 08:00:00.625000
68889,11829604,59148020.0,2022-12-13 08:00:01.020000
68890,11829682,59148410.0,2022-12-13 08:00:01.410000
68891,11829801,59149005.0,2022-12-13 08:00:02.005000
68892,11829888,59149440.0,2022-12-13 08:00:02.440000
68893,11829961,59149805.0,2022-12-13 08:00:02.805000
68894,11830040,59150200.0,2022-12-13 08:00:03.200000
68895,11830108,59150540.0,2022-12-13 08:00:03.540000
68896,11830194,59150970.0,2022-12-13 08:00:03.970000
68897,11830279,59151395.0,2022-12-13 08:00:04.395000
68898,11830377,59151885.0,2022-12-13 08:00:04.885000
68899,11830448,59152240.0,2022-12-13 08:00:05.240000
68900,11830521,59152605.0,2022-12-13 08:00:05.605000
68901,11830603,59153015.0,2022-12-13 08:00:06.015000
68902,11830714,59153570.0,2022-12-13 08:00:06.570000
68903,11830824,59154120.0,2022-12-13 08:00:07.120000
68904,11830971,59154855.0,2022-12-13 08:00:07.855000
68905,11831097,59155485.0,2022-12-13 08:00:08.485000
68906,11831181,59155905.0,2022-12-13 08:00:08.905000
68907,11831295,59156475.0,2022-12-13 08:00:09.475000
68908,11831390,59156950.0,2022-12-13 08:00:09.950000
68909,11831534,59157670.0,2022-12-13 08:00:10.670000
68910,11831623,59158115.0,2022-12-13 08:00:11.115000
68911,11831704,59158520.0,2022-12-13 08:00:11.520000
68912,11831873,59159365.0,2022-12-13 08:00:12.365000
68913,11831995,59159975.0,2022-12-13 08:00:12.975000
68914,11832115,59160575.0,2022-12-13 08:00:13.575000
68915,11832192,59160960.0,2022-12-13 08:00:13.960000
68916,11832292,59161460.0,2022-12-13 08:00:14.460000
68917,11832385,59161925.0,2022-12-13 08:00:14.925000
68918,11832461,59162305.0,2022-12-13 08:00:15.305000
68919,11832559,59162795.0,2022-12-13 08:00:15.795000
68920,11832628,59163140.0,2022-12-13 08:00:16.140000
68921,11832709,59163545.0,2022-12-13 08:00:16.545000
68922,11832798,59163990.0,2022-12-13 08:00:16.990000
68923,11832888,59164440.0,2022-12-13 08:00:17.440000
68924,11833023,59165115.0,2022-12-13 08:00:18.115000
68925,11833093,59165465.0,2022-12-13 08:00:18.465000
68926,11833174,59165870.0,2022-12-13 08:00:18.870000
68927,11833302,59166510.0,2022-12-13 08:00:19.510000
68928,11833377,59166885.0,2022-12-13 08:00:19.885000
68929,11833548,59167740.0,2022-12-13 08:00:20.740000
68930,11833662,59168310.0,2022-12-13 08:00:21.310000
68931,11833823,59169115.0,2022-12-13 08:00:22.115000
68932,11833923,59169615.0,2022-12-13 08:00:22.615000
68933,11834081,59170405.0,2022-12-13 08:00:23.405000
68934,11834156,59170780.0,2022-12-13 08:00:23.780000
68935,11834218,59171090.0,2022-12-13 08:00:24.090000
68936,11834311,59171555.0,2022-12-13 08:00:24.555000
68937,11834409,59172045.0,2022-12-13 08:00:25.045000
68938,11834482,59172410.0,2022-12-13 08:00:25.410000
68939,11834630,59173150.0,2022-12-13 08:00:26.150000
68940,11834712,59173560.0,2022-12-13 08:00:26.560000
68941,11834792,59173960.0,2022-12-13 08:00:26.960000
68942,11834860,59174300.0,2022-12-13 08:00:27.300000
68943,11834961,59174805.0,2022-12-13 08:00:27.805000
68944,11835028,59175140.0,2022-12-13 08:00:28.140000
68945,11835135,59175675.0,2022-12-13 08:00:28.675000
68946,11835212,59176060.0,2022-12-13 08:00:29.060000
68947,11835366,59176830.0,2022-12-13 08:00:29.830000
68948,11835558,59177790.0,2022-12-13 08:00:30.790000
68949,11835634,59178170.0,2022-12-13 08:00:31.170000
68950,11835720,59178600.0,2022-12-13 08:00:31.600000
68951,11835813,59179065.0,2022-12-13 08:00:32.065000
68952,11835888,59179440.0,2022-12-13 08:00:32.440000
68953,11835977,59179885.0,2022-12-13 08:00:32.885000
68954,11836045,59180225.0,2022-12-13 08:00:33.225000
68955,11836119,59180595.0,2022-12-13 08:00:33.595000
68956,11836268,59181340.0,2022-12-13 08:00:34.340000
68957,11836341,59181705.0,2022-12-13 08:00:34.705000
68958,11836430,59182150.0,2022-12-13 08:00:35.150000
68959,11836522,59182610.0,2022-12-13 08:00:35.610000
68960,11836596,59182980.0,2022-12-13 08:00:35.980000
68961,11836669,59183345.0,2022-12-13 08:00:36.345000
68962,11836770,59183850.0,2022-12-13 08:00:36.850000
68963,11836853,59184265.0,2022-12-13 08:00:37.265000
68964,11836943,59184715.0,2022-12-13 08:00:37.715000
68965,11837044,59185220.0,2022-12-13 08:00:38.220000
68966,11837179,59185895.0,2022-12-13 08:00:38.895000
68967,11837270,59186350.0,2022-12-13 08:00:39.350000
68968,11837343,59186715.0,2022-12-13 08:00:39.715000
68969,11837419,59187095.0,2022-12-13 08:00:40.095000
68970,11837538,59187690.0,2022-12-13 08:00:40.690000
68971,11837658,59188290.0,2022-12-13 08:00:41.290000
68972,11837836,59189180.0,2022-12-13 08:00:42.180000
68973,11837975,59189875.0,2022-12-13 08:00:42.875000
68974,11838122,59190610.0,2022-12-13 08:00:43.610000
68975,11838226,59191130.0,2022-12-13 08:00:44.130000
68976,11838312,59191560.0,2022-12-13 08:00:44.560000
68977,11838386,59191930.0,2022-12-13 08:00:44.930000
68978,11838455,59192275.0,2022-12-13 08:00:45.275000
68979,11838545,59192725.0,2022-12-13 08:00:45.725000
68980,11838630,59193150.0,2022-12-13 08:00:46.150000
68981,11838740,59193700.0,2022-12-13 08:00:46.700000
68982,11838901,59194505.0,2022-12-13 08:00:47.505000
68983,11838998,59194990.0,2022-12-13 08:00:47.990000
68984,11839072,59195360.0,2022-12-13 08:00:48.360000
68985,11839206,59196030.0,2022-12-13 08:00:49.030000
68986,11839305,59196525.0,2022-12-13 08:00:49.525000
68987,11839424,59197120.0,2022-12-13 08:00:50.120000
68988,11839498,59197490.0,2022-12-13 08:00:50.490000
68989,11839577,59197885.0,2022-12-13 08:00:50.885000
68990,11839648,59198240.0,2022-12-13 08:00:51.240000
68991,11839729,59198645.0,2022-12-13 08:00:51.645000
68992,11839815,59199075.0,2022-12-13 08:00:52.075000
68993,11839884,59199420.0,2022-12-13 08:00:52.420000
68994,11840002,59200010.0,2022-12-13 08:00:53.010000
68995,11840092,59200460.0,2022-12-13 08:00:53.460000
68996,11840183,59200915.0,2022-12-13 08:00:53.915000
68997,11840254,59201270.0,2022-12-13 08:00:54.270000
68998,11840348,59201740.0,2022-12-13 08:00:54.740000
68999,11840423,59202115.0,2022-12-13 08:00:55.115000
69000,11840502,59202510.0,2022-12-13 08:00:55.510000
69001,11840700,59203500.0,2022-12-13 08:00:56.500000
69002,11840776,59203880.0,2022-12-13 08:00:56.880000
69003,11840843,59204215.0,2022-12-13 08:00:57.215000
69004,11840972,59204860.0,2022-12-13 08:00:57.860000
69005,11841117,59205585.0,2022-12-13 08:00:58.585000
69006,11841202,59206010.0,2022-12-13 08:00:59.010000
69007,11841286,59206430.0,2022-12-13 08:00:59.430000
69008,11841358,59206790.0,2022-12-13 08:00:59.790000
69009,11841497,59207485.0,2022-12-13 08:01:00.485000
69010,11841579,59207895.0,2022-12-13 08:01:00.895000
69011,11841659,59208295.0,2022-12-13 08:01:01.295000
69012,11841753,59208765.0,2022-12-13 08:01:01.765000
69013,11841834,59209170.0,2022-12-13 08:01:02.170000
69014,11841907,59209535.0,2022-12-13 08:01:02.535000
69015,11841977,59209885.0,2022-12-13 08:01:02.885000
69016,11842076,59210380.0,2022-12-13 08:01:03.380000
69017,11842156,59210780.0,2022-12-13 08:01:03.780000
69018,11842233,59211165.0,2022-12-13 08:01:04.165000
69019,11842367,59211835.0,2022-12-13 08:01:04.835000
69020,11842460,59212300.0,2022-12-13 08:01:05.300000
69021,11842590,59212950.0,2022-12-13 08:01:05.950000
69022,11842663,59213315.0,2022-12-13 08:01:06.315000
69023,11842749,59213745.0,2022-12-13 08:01:06.745000
69024,11842826,59214130.0,2022-12-13 08:01:07.130000
69025,11842922,59214610.0,2022-12-13 08:01:07.610000
69026,11842991,59214955.0,2022-12-13 08:01:07.955000
69027,11843069,59215345.0,2022-12-13 08:01:08.345000
69028,11843138,59215690.0,2022-12-13 08:01:08.690000
69029,11843201,59216005.0,2022-12-13 08:01:09.005000
69030,11843281,59216405.0,2022-12-13 08:01:09.405000
69031,11843370,59216850.0,2022-12-13 08:01:09.850000
69032,11843466,59217330.0,2022-12-13 08:01:10.330000
69033,11843538,59217690.0,2022-12-13 08:01:10.690000
69034,11843609,59218045.0,2022-12-13 08:01:11.045000
69035,11843709,59218545.0,2022-12-13 08:01:11.545000
69036,11843831,59219155.0,2022-12-13 08:01:12.155000
69037,11843944,59219720.0,2022-12-13 08:01:12.720000
69038,11844020,59220100.0,2022-12-13 08:01:13.100000
69039,11844126,59220630.0,2022-12-13 08:01:13.630000
69040,11844216,59221080.0,2022-12-13 08:01:14.080000
69041,11844288,59221440.0,2022-12-13 08:01:14.440000
